Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
lj,Patterns,small_sparse_4v_12,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_12,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_12,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_12,4,3,64,0.163783,195.471,542683013686,365.9,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_13,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_13,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_13,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_13,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_13,4,3,64,0.177345,194.217,542683013686,366.0,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_14,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_14,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_14,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_14,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_14,4,3,64,0.175217,190.898,542683013686,365.8,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_15,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_15,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_15,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_15,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_15,4,3,64,0.173535,190.658,542683013686,365.8,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_16,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_16,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_16,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_16,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_16,4,3,64,0.17594,193.99,542683013686,365.9,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_17,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_17,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_17,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_17,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_17,4,3,64,0.192104,194.829,542683013686,365.8,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_18,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
