Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
dblp,Patterns,small_sparse_4v_12,4,4,4,0.0155087,1.23525,96615211,20.4,3.33,83.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_12,4,4,16,0.0162753,0.344173,96615211,22.7,11.96,74.7,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_12,4,4,32,0.0156155,0.189529,96615211,25.7,21.72,67.8,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_12,4,4,64,0.0162142,0.133949,96615211,31.3,30.73,48.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_13,4,4,1,0.0163449,4.11808,96615211,19.7,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_13,4,4,4,0.0167026,1.23522,96615211,20.2,3.33,83.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_13,4,4,16,0.0159917,0.342849,96615211,22.3,12.01,75.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_13,4,4,32,0.0162317,0.189275,96615211,26.3,21.75,67.9,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_13,4,4,64,0.0164198,0.131608,96615211,31.3,31.29,48.8,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_14,4,4,1,0.0163042,4.60837,96615211,19.8,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_14,4,4,4,0.015761,1.30897,96615211,20.3,3.52,88.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_14,4,4,16,0.016783,0.343349,96615211,22.8,13.42,83.8,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_14,4,4,32,0.0168951,0.187328,96615211,25.0,24.60,76.8,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_14,4,4,64,0.0160633,0.136203,96615211,31.2,33.83,52.8,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_15,4,3,1,0.0161665,4.8925,252447350,19.7,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_15,4,3,4,0.0160687,1.33047,252447350,20.0,3.67,91.7,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_15,4,3,16,0.0167532,0.37227,252447350,20.2,13.14,82.1,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_15,4,3,32,0.0162093,0.200924,252447350,20.6,24.35,76.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_15,4,3,64,0.0163538,0.137373,252447350,21.6,35.61,55.6,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_16,4,3,1,0.0163801,4.87992,252447350,19.8,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_16,4,3,4,0.0169537,1.32615,252447350,19.9,3.67,91.7,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_16,4,3,16,0.0165506,0.372997,252447350,20.3,13.08,81.7,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_16,4,3,32,0.0155793,0.201773,252447350,20.6,24.18,75.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_16,4,3,64,0.0164878,0.140035,252447350,21.6,34.84,54.4,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_17,4,3,1,0.0157142,4.93649,252447350,19.8,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_17,4,3,4,0.0168976,1.40769,252447350,19.8,3.50,87.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_17,4,3,16,0.0164994,0.372528,252447350,20.3,13.25,82.8,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_17,4,3,32,0.016914,0.201927,252447350,20.6,24.44,76.3,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_17,4,3,64,0.016439,0.139285,252447350,21.6,35.44,55.3,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_18,4,4,1,0.0168381,4.60579,96615211,19.9,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_18,4,4,4,0.0161245,1.23591,96615211,20.4,3.72,93.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_18,4,4,16,0.0168886,0.344206,96615211,23.1,13.38,83.6,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_18,4,4,32,0.0157524,0.187111,96615211,25.0,24.61,76.9,SUCCESS,GraphMini pattern worked!
